Year,Month,Day,Hour,Minute,DHI,GHI,DNI
2022,7,4,14,0,323,343,23
2022,7,4,15,0,281,296,21
2022,7,4,16,0,245,266,34
2022,7,4,17,0,108,109,2
2022,7,4,18,0,29,29,0
2022,7,4,19,0,52,53,3
2022,7,4,20,0,6,6,0
2022,7,4,21,0,0,0,0
2022,7,4,22,0,0,0,0
2022,7,4,23,0,0,0,0
2022,7,5,0,0,0,0,0
2022,7,5,1,0,0,0,0
2022,7,5,2,0,0,0,0
2022,7,5,3,0,0,0,0
2022,7,5,4,0,0,0,0
2022,7,5,5,0,48,49,6
2022,7,5,6,0,57,57,2
2022,7,5,7,0,135,391,587
2022,7,5,8,0,308,396,152
2022,7,5,9,0,219,552,476
2022,7,5,10,0,375,660,358
2022,7,5,11,0,420,527,125
2022,7,5,12,0,393,762,418
2022,7,5,13,0,301,827,607
2022,7,5,14,0,171,778,747
2022,7,5,15,0,92,713,859
2022,7,5,16,0,207,456,413
2022,7,5,17,0,196,325,278
2022,7,5,18,0,104,108,12
2022,7,5,19,0,63,64,9
2022,7,5,20,0,7,7,0
2022,7,5,21,0,0,0,0
2022,7,5,22,0,0,0,0
2022,7,5,23,0,0,0,0
2022,7,6,0,0,0,0,0
2022,7,6,1,0,0,0,0
2022,7,6,2,0,0,0,0
2022,7,6,3,0,0,0,0
2022,7,6,4,0,0,0,0
2022,7,6,5,0,57,57,3
2022,7,6,6,0,121,134,47
2022,7,6,7,0,161,349,432
2022,7,6,8,0,184,191,11
2022,7,6,9,0,156,157,2
2022,7,6,10,0,48,48,0
2022,7,6,11,0,356,609,295
2022,7,6,12,0,409,435,30
2022,7,6,13,0,342,654,361
2022,7,6,14,0,233,238,6
2022,7,6,15,0,106,106,1
2022,7,6,16,0,223,441,361
2022,7,6,17,0,238,314,165
2022,7,6,18,0,5,5,0
2022,7,6,19,0,69,72,19
2022,7,6,20,0,7,7,0
2022,7,6,21,0,0,0,0
2022,7,6,22,0,0,0,0
2022,7,6,23,0,0,0,0
2022,7,7,0,0,0,0,0
2022,7,7,1,0,0,0,0
2022,7,7,2,0,0,0,0
2022,7,7,3,0,0,0,0
2022,7,7,4,0,0,0,0
2022,7,7,5,0,63,72,72
2022,7,7,6,0,77,79,7
2022,7,7,7,0,197,244,108
2022,7,7,8,0,213,394,313
2022,7,7,9,0,290,496,296
2022,7,7,10,0,312,564,317
2022,7,7,11,0,358,584,263
2022,7,7,12,0,189,190,1
2022,7,7,13,0,376,749,431
2022,7,7,14,0,293,583,357
2022,7,7,15,0,287,483,272
2022,7,7,16,0,176,181,8
2022,7,7,17,0,157,360,439
2022,7,7,18,0,112,228,371
2022,7,7,19,0,79,89,60
2022,7,7,20,0,6,6,0
2022,7,7,21,0,0,0,0
2022,7,7,22,0,0,0,0
2022,7,7,23,0,0,0,0
2022,7,8,0,0,0,0,0
2022,7,8,1,0,0,0,0
2022,7,8,2,0,0,0,0
2022,7,8,3,0,0,0,0
2022,7,8,4,0,0,0,0
2022,7,8,5,0,38,86,372
2022,7,8,6,0,124,176,186
2022,7,8,7,0,192,341,344
2022,7,8,8,0,310,381,124
2022,7,8,9,0,89,692,866
2022,7,8,10,0,92,805,899
2022,7,8,11,0,280,281,1
2022,7,8,12,0,84,84,0
2022,7,8,13,0,305,827,604
2022,7,8,14,0,227,710,596
2022,7,8,15,0,199,640,611
2022,7,8,16,0,78,582,837
2022,7,8,17,0,155,358,438
2022,7,8,18,0,125,203,250
2022,7,8,19,0,74,88,85
2022,7,8,20,0,6,6,0
2022,7,8,21,0,0,0,0
2022,7,8,22,0,0,0,0
2022,7,8,23,0,0,0,0
2022,7,9,0,0,0,0,0
2022,7,9,1,0,0,0,0
2022,7,9,2,0,0,0,0
2022,7,9,3,0,0,0,0
2022,7,9,4,0,0,0,0
2022,7,9,5,0,60,66,44
2022,7,9,6,0,56,228,619
2022,7,9,7,0,170,303,309
2022,7,9,8,0,82,545,810
2022,7,9,9,0,186,596,589
2022,7,9,10,0,254,622,464
2022,7,9,11,0,308,655,406
2022,7,9,12,0,419,542,140
2022,7,9,13,0,398,587,218
2022,7,9,14,0,363,417,66
2022,7,9,15,0,329,396,94
2022,7,9,16,0,13,13,0
2022,7,9,17,0,9,9,0
2022,7,9,18,0,150,156,20
2022,7,9,19,0,67,67,3
2022,7,9,20,0,5,5,0
2022,7,9,21,0,0,0,0
2022,7,9,22,0,0,0,0
2022,7,9,23,0,0,0,0
2022,7,10,0,0,0,0,0
2022,7,10,1,0,0,0,0
2022,7,10,2,0,0,0,0
2022,7,10,3,0,0,0,0
2022,7,10,4,0,0,0,0
2022,7,10,5,0,60,71,88
2022,7,10,6,0,89,90,1
2022,7,10,7,0,210,224,32
2022,7,10,8,0,88,538,788
2022,7,10,9,0,350,531,260
2022,7,10,10,0,117,781,840
2022,7,10,11,0,431,682,295
2022,7,10,12,0,367,784,475
2022,7,10,13,0,441,675,271
2022,7,10,14,0,312,629,392
2022,7,10,15,0,215,222,11
2022,7,10,16,0,254,360,176
2022,7,10,17,0,191,294,223
2022,7,10,18,0,137,170,108
2022,7,10,19,0,72,78,38
2022,7,10,20,0,4,4,0
2022,7,10,21,0,0,0,0
2022,7,10,22,0,0,0,0
2022,7,10,23,0,0,0,0
2022,7,11,0,0,0,0,0
2022,7,11,1,0,0,0,0
2022,7,11,2,0,0,0,0
2022,7,11,3,0,0,0,0
2022,7,11,4,0,0,0,0
2022,7,11,5,0,33,83,411
2022,7,11,6,0,51,226,640
2022,7,11,7,0,63,387,760
2022,7,11,8,0,71,545,833
2022,7,11,9,0,77,688,882
2022,7,11,10,0,81,800,911
2022,7,11,11,0,83,875,928
2022,7,11,12,0,84,904,935
2022,7,11,13,0,82,886,933
2022,7,11,14,0,80,823,919
2022,7,11,15,0,76,717,893
2022,7,11,16,0,69,583,858
2022,7,11,17,0,61,427,796
2022,7,11,18,0,51,265,696
2022,7,11,19,0,35,115,513
2022,7,11,20,0,10,12,145
2022,7,11,21,0,0,0,0
2022,7,11,22,0,0,0,0
2022,7,11,23,0,0,0,0
2022,7,12,0,0,0,0,0
2022,7,12,1,0,0,0,0
2022,7,12,2,0,0,0,0
2022,7,12,3,0,0,0,0
2022,7,12,4,0,0,0,0
2022,7,12,5,0,31,85,444
2022,7,12,6,0,48,230,670
2022,7,12,7,0,59,394,790
2022,7,12,8,0,67,555,861
2022,7,12,9,0,73,696,902
2022,7,12,10,0,77,809,929
2022,7,12,11,0,79,881,942
2022,7,12,12,0,80,910,947
2022,7,12,13,0,80,890,941
2022,7,12,14,0,78,826,928
2022,7,12,15,0,74,724,907
2022,7,12,16,0,68,587,869
2022,7,12,17,0,60,430,807
2022,7,12,18,0,50,267,706
2022,7,12,19,0,34,115,518
2022,7,12,20,0,0,0,0
2022,7,12,21,0,0,0,0
2022,7,12,22,0,0,0,0
2022,7,12,23,0,0,0,0
2022,7,13,0,0,0,0,0
2022,7,13,1,0,0,0,0
2022,7,13,2,0,0,0,0
2022,7,13,3,0,0,0,0
2022,7,13,4,0,0,0,0
2022,7,13,5,0,40,41,3
2022,7,13,6,0,109,187,289
2022,7,13,7,0,140,355,509
2022,7,13,8,0,171,502,586
2022,7,13,9,0,176,641,674
2022,7,13,10,0,263,776,651
2022,7,13,11,0,88,880,931
2022,7,13,12,0,467,627,183
2022,7,13,13,0,251,860,709
2022,7,13,14,0,86,824,917
2022,7,13,15,0,82,719,891
2022,7,13,16,0,76,580,846
2022,7,13,17,0,68,423,776
2022,7,13,18,0,57,259,662
2022,7,13,19,0,38,108,457
2022,7,13,20,0,0,0,0
2022,7,13,21,0,0,0,0
2022,7,13,22,0,0,0,0
2022,7,13,23,0,0,0,0
2022,7,14,0,0,0,0,0
2022,7,14,1,0,0,0,0
2022,7,14,2,0,0,0,0
2022,7,14,3,0,0,0,0
2022,7,14,4,0,0,0,0
2022,7,14,5,0,45,45,1
2022,7,14,6,0,124,163,146
2022,7,14,7,0,85,368,675
2022,7,14,8,0,225,394,300
2022,7,14,9,0,228,548,465
2022,7,14,10,0,394,610,276
2022,7,14,11,0,224,757,629
2022,7,14,12,0,316,810,565
2022,7,14,13,0,106,859,877
2022,7,14,14,0,103,794,859
2022,7,14,15,0,93,695,844
2022,7,14,16,0,80,564,814
2022,7,14,17,0,159,160,3
2022,7,14,18,0,147,198,165
2022,7,14,19,0,38,105,443
2022,7,14,20,0,0,0,0
2022,7,14,21,0,0,0,0
2022,7,14,22,0,0,0,0
2022,7,14,23,0,0,0,0
2022,7,15,0,0,0,0,0
2022,7,15,1,0,0,0,0
2022,7,15,2,0,0,0,0
2022,7,15,3,0,0,0,0
2022,7,15,4,0,0,0,0
2022,7,15,5,0,23,23,0
2022,7,15,6,0,63,64,2
2022,7,15,7,0,201,275,178
2022,7,15,8,0,235,252,31
2022,7,15,9,0,257,545,421
2022,7,15,10,0,382,650,342
2022,7,15,11,0,283,701,493
2022,7,15,12,0,177,846,767
2022,7,15,13,0,182,823,748
2022,7,15,14,0,348,432,105
2022,7,15,15,0,333,582,348
2022,7,15,16,0,222,249,45
2022,7,15,17,0,107,108,3
2022,7,15,18,0,44,44,1
2022,7,15,19,0,38,38,2
2022,7,15,20,0,0,0,0
2022,7,15,21,0,0,0,0
2022,7,15,22,0,0,0,0
2022,7,15,23,0,0,0,0
2022,7,16,0,0,0,0,0
2022,7,16,1,0,0,0,0
2022,7,16,2,0,0,0,0
2022,7,16,3,0,0,0,0
2022,7,16,4,0,0,0,0
2022,7,16,5,0,36,69,294
2022,7,16,6,0,65,206,536
2022,7,16,7,0,86,365,671
2022,7,16,8,0,101,523,756
2022,7,16,9,0,336,383,68
2022,7,16,10,0,377,424,60
2022,7,16,11,0,99,861,901
2022,7,16,12,0,294,844,632
2022,7,16,13,0,279,835,650
2022,7,16,14,0,102,805,878
2022,7,16,15,0,103,695,833
2022,7,16,16,0,98,557,776
2022,7,16,17,0,85,403,702
2022,7,16,18,0,131,193,207
2022,7,16,19,0,70,74,26
2022,7,16,20,0,0,0,0
2022,7,16,21,0,0,0,0
2022,7,16,22,0,0,0,0
2022,7,16,23,0,0,0,0
2022,7,17,0,0,0,0,0
2022,7,17,1,0,0,0,0
2022,7,17,2,0,0,0,0
2022,7,17,3,0,0,0,0
2022,7,17,4,0,0,0,0
2022,7,17,5,0,32,67,320
2022,7,17,6,0,86,86,2
2022,7,17,7,0,139,140,2
2022,7,17,8,0,300,350,90
2022,7,17,9,0,99,667,831
2022,7,17,10,0,102,782,872
2022,7,17,11,0,105,857,890
2022,7,17,12,0,107,886,896
2022,7,17,13,0,283,836,648
2022,7,17,14,0,116,797,852
2022,7,17,15,0,106,695,828
2022,7,17,16,0,94,558,785
2022,7,17,17,0,80,404,719
2022,7,17,18,0,63,243,606
2022,7,17,19,0,59,61,11
2022,7,17,20,0,0,0,0
2022,7,17,21,0,0,0,0
2022,7,17,22,0,0,0,0
2022,7,17,23,0,0,0,0
2022,7,18,0,0,0,0,0
2022,7,18,1,0,0,0,0
2022,7,18,2,0,0,0,0
2022,7,18,3,0,0,0,0
2022,7,18,4,0,0,0,0
2022,7,18,5,0,40,40,5
2022,7,18,6,0,134,147,51
2022,7,18,7,0,68,368,728
2022,7,18,8,0,76,529,815
2022,7,18,9,0,81,671,866
2022,7,18,10,0,82,785,903
2022,7,18,11,0,84,859,920
2022,7,18,12,0,183,820,734
2022,7,18,13,0,85,866,916
2022,7,18,14,0,82,797,896
2022,7,18,15,0,348,412,91
2022,7,18,16,0,284,318,58
2022,7,18,17,0,139,139,1
2022,7,18,18,0,52,243,646
2022,7,18,19,0,59,60,3
2022,7,18,20,0,0,0,0
2022,7,18,21,0,0,0,0
2022,7,18,22,0,0,0,0
2022,7,18,23,0,0,0,0
2022,7,19,0,0,0,0,0
2022,7,19,1,0,0,0,0
2022,7,19,2,0,0,0,0
2022,7,19,3,0,0,0,0
2022,7,19,4,0,0,0,0
2022,7,19,5,0,29,67,360
2022,7,19,6,0,114,117,9
2022,7,19,7,0,66,367,737
2022,7,19,8,0,76,526,813
2022,7,19,9,0,83,671,865
2022,7,19,10,0,83,786,905
2022,7,19,11,0,87,860,920
2022,7,19,12,0,88,890,926
2022,7,19,13,0,430,680,294
2022,7,19,14,0,245,787,681
2022,7,19,15,0,82,700,873
2022,7,19,16,0,77,563,828
2022,7,19,17,0,68,405,754
2022,7,19,18,0,56,243,636
2022,7,19,19,0,36,95,418
2022,7,19,20,0,0,0,0
2022,7,19,21,0,0,0,0
2022,7,19,22,0,0,0,0
2022,7,19,23,0,0,0,0
2022,7,20,0,0,0,0,0
2022,7,20,1,0,0,0,0
2022,7,20,2,0,0,0,0
2022,7,20,3,0,0,0,0
2022,7,20,4,0,0,0,0
2022,7,20,5,0,30,63,331
2022,7,20,6,0,53,203,595
2022,7,20,7,0,66,365,735
2022,7,20,8,0,77,526,814
2022,7,20,9,0,84,669,864
2022,7,20,10,0,88,784,898
2022,7,20,11,0,91,858,915
2022,7,20,12,0,92,889,922
2022,7,20,13,0,91,871,918
2022,7,20,14,0,89,805,900
2022,7,20,15,0,85,700,872
2022,7,20,16,0,79,561,824
2022,7,20,17,0,70,402,748
2022,7,20,18,0,57,239,623
2022,7,20,19,0,37,92,402
2022,7,20,20,0,0,0,0
2022,7,20,21,0,0,0,0
2022,7,20,22,0,0,0,0
2022,7,20,23,0,0,0,0
2022,7,21,0,0,0,0,0
2022,7,21,1,0,0,0,0
2022,7,21,2,0,0,0,0
2022,7,21,3,0,0,0,0
2022,7,21,4,0,0,0,0
2022,7,21,5,0,30,62,321
2022,7,21,6,0,53,201,592
2022,7,21,7,0,68,364,734
2022,7,21,8,0,77,526,817
2022,7,21,9,0,84,670,869
2022,7,21,10,0,87,786,904
2022,7,21,11,0,90,859,918
2022,7,21,12,0,92,889,924
2022,7,21,13,0,91,870,918
2022,7,21,14,0,89,806,903
2022,7,21,15,0,85,699,873
2022,7,21,16,0,164,528,624
2022,7,21,17,0,176,315,314
2022,7,21,18,0,126,182,194
2022,7,21,19,0,66,71,35
2022,7,21,20,0,0,0,0
2022,7,21,21,0,0,0,0
2022,7,21,22,0,0,0,0
2022,7,21,23,0,0,0,0
2022,7,22,0,0,0,0,0
2022,7,22,1,0,0,0,0
2022,7,22,2,0,0,0,0
2022,7,22,3,0,0,0,0
2022,7,22,4,0,0,0,0
2022,7,22,5,0,29,59,306
2022,7,22,6,0,54,195,567
2022,7,22,7,0,69,354,708
2022,7,22,8,0,80,513,794
2022,7,22,9,0,85,657,849
2022,7,22,10,0,85,772,890
2022,7,22,11,0,87,848,911
2022,7,22,12,0,88,878,917
2022,7,22,13,0,91,861,911
2022,7,22,14,0,88,796,895
2022,7,22,15,0,169,660,700
2022,7,22,16,0,79,553,815
2022,7,22,17,0,71,395,735
2022,7,22,18,0,58,232,604
2022,7,22,19,0,41,41,0
2022,7,22,20,0,0,0,0
2022,7,22,21,0,0,0,0
2022,7,22,22,0,0,0,0
2022,7,22,23,0,0,0,0
2022,7,23,0,0,0,0,0
2022,7,23,1,0,0,0,0
2022,7,23,2,0,0,0,0
2022,7,23,3,0,0,0,0
2022,7,23,4,0,0,0,0
2022,7,23,5,0,29,56,286
2022,7,23,6,0,54,190,554
2022,7,23,7,0,70,350,703
2022,7,23,8,0,79,510,792
2022,7,23,9,0,84,653,849
2022,7,23,10,0,82,771,895
2022,7,23,11,0,84,846,913
2022,7,23,12,0,85,877,922
2022,7,23,13,0,84,859,919
2022,7,23,14,0,83,797,905
2022,7,23,15,0,80,694,879
2022,7,23,16,0,74,557,834
2022,7,23,17,0,65,399,764
2022,7,23,18,0,52,236,647
2022,7,23,19,0,33,89,432
2022,7,23,20,0,0,0,0
2022,7,23,21,0,0,0,0
2022,7,23,22,0,0,0,0
2022,7,23,23,0,0,0,0
2022,7,24,0,0,0,0,0
2022,7,24,1,0,0,0,0
2022,7,24,2,0,0,0,0
2022,7,24,3,0,0,0,0
2022,7,24,4,0,0,0,0
2022,7,24,5,0,25,56,334
2022,7,24,6,0,47,192,599
2022,7,24,7,0,60,351,733
2022,7,24,8,0,71,508,805
2022,7,24,9,0,79,646,848
2022,7,24,10,0,350,460,143
2022,7,24,11,0,227,661,521
2022,7,24,12,0,90,855,893
2022,7,24,13,0,188,767,687
2022,7,24,14,0,240,603,460
2022,7,24,15,0,266,493,324
2022,7,24,16,0,209,409,347
2022,7,24,17,0,169,282,261
2022,7,24,18,0,122,149,98
2022,7,24,19,0,56,59,22
2022,7,24,20,0,0,0,0
2022,7,24,21,0,0,0,0
2022,7,24,22,0,0,0,0
2022,7,24,23,0,0,0,0
2022,7,25,0,0,0,0,0
2022,7,25,1,0,0,0,0
2022,7,25,2,0,0,0,0
2022,7,25,3,0,0,0,0
2022,7,25,4,0,0,0,0
2022,7,25,5,0,25,51,293
2022,7,25,6,0,49,183,560
2022,7,25,7,0,63,340,703
2022,7,25,8,0,71,498,791
2022,7,25,9,0,76,640,845
2022,7,25,10,0,75,755,888
2022,7,25,11,0,78,830,906
2022,7,25,12,0,79,859,912
2022,7,25,13,0,231,814,694
2022,7,25,14,0,241,754,652
2022,7,25,15,0,75,678,868
2022,7,25,16,0,172,172,1
2022,7,25,17,0,184,328,331
2022,7,25,18,0,49,228,642
2022,7,25,19,0,30,83,425
2022,7,25,20,0,0,0,0
2022,7,25,21,0,0,0,0
2022,7,25,22,0,0,0,0
2022,7,25,23,0,0,0,0
2022,7,26,0,0,0,0,0
2022,7,26,1,0,0,0,0
2022,7,26,2,0,0,0,0
2022,7,26,3,0,0,0,0
2022,7,26,4,0,0,0,0
2022,7,26,5,0,24,53,344
2022,7,26,6,0,44,189,612
2022,7,26,7,0,56,350,750
2022,7,26,8,0,65,510,829
2022,7,26,9,0,71,652,874
2022,7,26,10,0,72,765,908
2022,7,26,11,0,75,838,923
2022,7,26,12,0,75,866,927
2022,7,26,13,0,76,847,920
2022,7,26,14,0,74,783,904
2022,7,26,15,0,71,678,876
2022,7,26,16,0,65,541,832
2022,7,26,17,0,58,386,762
2022,7,26,18,0,47,225,646
2022,7,26,19,0,29,81,426
2022,7,26,20,0,0,0,0
2022,7,26,21,0,0,0,0
2022,7,26,22,0,0,0,0
2022,7,26,23,0,0,0,0
2022,7,27,0,0,0,0,0
2022,7,27,1,0,0,0,0
2022,7,27,2,0,0,0,0
2022,7,27,3,0,0,0,0
2022,7,27,4,0,0,0,0
2022,7,27,5,0,23,50,324
2022,7,27,6,0,46,185,596
2022,7,27,7,0,59,345,736
2022,7,27,8,0,69,505,816
2022,7,27,9,0,76,649,865
2022,7,27,10,0,78,762,898
2022,7,27,11,0,81,835,912
2022,7,27,12,0,83,864,918
2022,7,27,13,0,82,845,913
2022,7,27,14,0,78,781,899
2022,7,27,15,0,74,676,872
2022,7,27,16,0,68,539,826
2022,7,27,17,0,61,382,751
2022,7,27,18,0,49,220,626
2022,7,27,19,0,30,77,391
2022,7,27,20,0,0,0,0
2022,7,27,21,0,0,0,0
2022,7,27,22,0,0,0,0
2022,7,27,23,0,0,0,0
2022,7,28,0,0,0,0,0
2022,7,28,1,0,0,0,0
2022,7,28,2,0,0,0,0
2022,7,28,3,0,0,0,0
2022,7,28,4,0,0,0,0
2022,7,28,5,0,25,43,232
2022,7,28,6,0,53,171,512
2022,7,28,7,0,70,328,668
2022,7,28,8,0,81,485,759
2022,7,28,9,0,88,626,815
2022,7,28,10,0,90,740,856
2022,7,28,11,0,94,814,874
2022,7,28,12,0,99,842,875
2022,7,28,13,0,92,93,0
2022,7,28,14,0,38,38,0
2022,7,28,15,0,138,138,1
2022,7,28,16,0,231,267,63
2022,7,28,17,0,180,247,156
2022,7,28,18,0,127,153,94
2022,7,28,19,0,20,20,0
2022,7,28,20,0,0,0,0
2022,7,28,21,0,0,0,0
2022,7,28,22,0,0,0,0
2022,7,28,23,0,0,0,0
2022,7,29,0,0,0,0,0
2022,7,29,1,0,0,0,0
2022,7,29,2,0,0,0,0
2022,7,29,3,0,0,0,0
2022,7,29,4,0,0,0,0
2022,7,29,5,0,28,28,1
2022,7,29,6,0,103,156,229
2022,7,29,7,0,91,314,582
2022,7,29,8,0,102,471,695
2022,7,29,9,0,112,613,761
2022,7,29,10,0,109,731,822
2022,7,29,11,0,113,805,843
2022,7,29,12,0,111,837,858
2022,7,29,13,0,109,822,857
2022,7,29,14,0,102,761,848
2022,7,29,15,0,94,660,825
2022,7,29,16,0,86,524,776
2022,7,29,17,0,75,368,696
2022,7,29,18,0,59,208,559
2022,7,29,19,0,33,68,311
2022,7,29,20,0,0,0,0
2022,7,29,21,0,0,0,0
2022,7,29,22,0,0,0,0
2022,7,29,23,0,0,0,0
2022,7,30,0,0,0,0,0
2022,7,30,1,0,0,0,0
2022,7,30,2,0,0,0,0
2022,7,30,3,0,0,0,0
2022,7,30,4,0,0,0,0
2022,7,30,5,0,24,38,198
2022,7,30,6,0,57,165,480
2022,7,30,7,0,79,322,637
2022,7,30,8,0,94,480,732
2022,7,30,9,0,104,623,792
2022,7,30,10,0,95,744,859
2022,7,30,11,0,99,820,880
2022,7,30,12,0,100,850,888
2022,7,30,13,0,97,835,889
2022,7,30,14,0,95,771,873
2022,7,30,15,0,91,664,838
2022,7,30,16,0,86,525,781
2022,7,30,17,0,78,367,690
2022,7,30,18,0,61,205,544
2022,7,30,19,0,33,65,296
2022,7,30,20,0,0,0,0
2022,7,30,21,0,0,0,0
2022,7,30,22,0,0,0,0
2022,7,30,23,0,0,0,0
2022,7,31,0,0,0,0,0
2022,7,31,1,0,0,0,0
2022,7,31,2,0,0,0,0
2022,7,31,3,0,0,0,0
2022,7,31,4,0,0,0,0
2022,7,31,5,0,23,40,251
2022,7,31,6,0,50,173,554
2022,7,31,7,0,67,336,712
2022,7,31,8,0,77,498,802
2022,7,31,9,0,85,642,855
2022,7,31,10,0,86,760,895
2022,7,31,11,0,90,835,912
2022,7,31,12,0,92,867,920
2022,7,31,13,0,92,849,915
2022,7,31,14,0,91,784,898
2022,7,31,15,0,86,677,870
2022,7,31,16,0,81,536,814
2022,7,31,17,0,71,375,731
2022,7,31,18,0,56,210,589
2022,7,31,19,0,31,66,327
2022,7,31,20,0,0,0,0
2022,7,31,21,0,0,0,0
2022,7,31,22,0,0,0,0
2022,7,31,23,0,0,0,0
2022,8,1,0,0,0,0,0
2022,8,1,1,0,0,0,0
2022,8,1,2,0,0,0,0
2022,8,1,3,0,0,0,0
2022,8,1,4,0,0,0,0
2022,8,1,5,0,22,22,0
2022,8,1,6,0,97,106,42
2022,8,1,7,0,145,287,380
2022,8,1,8,0,170,411,462
2022,8,1,9,0,100,618,796
2022,8,1,10,0,204,631,570
2022,8,1,11,0,353,528,215
2022,8,1,12,0,291,642,417
2022,8,1,13,0,317,616,362
2022,8,1,14,0,190,706,670
2022,8,1,15,0,295,440,214
2022,8,1,16,0,172,458,514
2022,8,1,17,0,72,362,704
2022,8,1,18,0,59,199,542
2022,8,1,19,0,32,58,260
2022,8,1,20,0,0,0,0
2022,8,1,21,0,0,0,0
2022,8,1,22,0,0,0,0
2022,8,1,23,0,0,0,0
2022,8,2,0,0,0,0,0
2022,8,2,1,0,0,0,0
2022,8,2,2,0,0,0,0
2022,8,2,3,0,0,0,0
2022,8,2,4,0,0,0,0
2022,8,2,5,0,26,26,1
2022,8,2,6,0,107,136,131
2022,8,2,7,0,164,290,337
2022,8,2,8,0,124,463,652
2022,8,2,9,0,145,603,707
2022,8,2,10,0,115,733,827
2022,8,2,11,0,125,804,836
2022,8,2,12,0,132,830,832
2022,8,2,13,0,234,751,628
2022,8,2,14,0,264,628,474
2022,8,2,15,0,208,621,611
2022,8,2,16,0,117,498,690
2022,8,2,17,0,168,337,413
2022,8,2,18,0,95,98,13
2022,8,2,19,0,41,41,5
2022,8,2,20,0,0,0,0
2022,8,2,21,0,0,0,0
2022,8,2,22,0,0,0,0
2022,8,2,23,0,0,0,0
2022,8,3,0,0,0,0,0
2022,8,3,1,0,0,0,0
2022,8,3,2,0,0,0,0
2022,8,3,3,0,0,0,0
2022,8,3,4,0,0,0,0
2022,8,3,5,0,14,14,0
2022,8,3,6,0,35,35,0
2022,8,3,7,0,40,40,0
2022,8,3,8,0,229,252,44
2022,8,3,9,0,69,70,0
2022,8,3,10,0,144,144,1
2022,8,3,11,0,85,85,0
2022,8,3,12,0,35,35,0
2022,8,3,13,0,69,69,0
2022,8,3,14,0,99,99,0
2022,8,3,15,0,45,45,0
2022,8,3,16,0,120,121,2
2022,8,3,17,0,15,15,0
2022,8,3,18,0,4,4,0
2022,8,3,19,0,29,30,1
2022,8,3,20,0,0,0,0
2022,8,3,21,0,0,0,0
2022,8,3,22,0,0,0,0
2022,8,3,23,0,0,0,0
2022,8,4,0,0,0,0,0
2022,8,4,1,0,0,0,0
2022,8,4,2,0,0,0,0
2022,8,4,3,0,0,0,0
2022,8,4,4,0,0,0,0
2022,8,4,5,0,18,18,0
2022,8,4,6,0,96,97,6
2022,8,4,7,0,171,200,78
2022,8,4,8,0,226,357,255
2022,8,4,9,0,317,410,146
2022,8,4,10,0,346,427,109
2022,8,4,11,0,366,419,66
2022,8,4,12,0,59,59,0
2022,8,4,13,0,57,57,0
2022,8,4,14,0,322,347,33
2022,8,4,15,0,115,650,800
2022,8,4,16,0,103,511,746
2022,8,4,17,0,181,263,203
2022,8,4,18,0,116,148,129
2022,8,4,19,0,23,23,0
2022,8,4,20,0,0,0,0
2022,8,4,21,0,0,0,0
2022,8,4,22,0,0,0,0
2022,8,4,23,0,0,0,0
2022,8,5,0,0,0,0,0
2022,8,5,1,0,0,0,0
2022,8,5,2,0,0,0,0
2022,8,5,3,0,0,0,0
2022,8,5,4,0,0,0,0
2022,8,5,5,0,10,10,0
2022,8,5,6,0,68,68,1
2022,8,5,7,0,60,325,730
2022,8,5,8,0,70,489,820
2022,8,5,9,0,307,505,309
2022,8,5,10,0,388,469,110
2022,8,5,11,0,369,385,19
2022,8,5,12,0,419,518,119
2022,8,5,13,0,354,589,288
2022,8,5,14,0,272,740,618
2022,8,5,15,0,251,638,581
2022,8,5,16,0,215,506,535
2022,8,5,17,0,132,335,508
2022,8,5,18,0,50,197,607
2022,8,5,19,0,25,55,345
2022,8,5,20,0,0,0,0
2022,8,5,21,0,0,0,0
2022,8,5,22,0,0,0,0
2022,8,5,23,0,0,0,0
2022,8,6,0,0,0,0,0
2022,8,6,1,0,0,0,0
2022,8,6,2,0,0,0,0
2022,8,6,3,0,0,0,0
2022,8,6,4,0,0,0,0
2022,8,6,5,0,17,30,255
2022,8,6,6,0,43,162,586
2022,8,6,7,0,58,326,744
2022,8,6,8,0,68,490,832
2022,8,6,9,0,74,636,882
2022,8,6,10,0,75,750,917
2022,8,6,11,0,75,823,932
2022,8,6,12,0,75,849,936
2022,8,6,13,0,76,827,925
2022,8,6,14,0,151,719,751
2022,8,6,15,0,77,649,863
2022,8,6,16,0,72,509,809
2022,8,6,17,0,61,352,737
2022,8,6,18,0,45,192,614
2022,8,6,19,0,23,52,343
2022,8,6,20,0,0,0,0
2022,8,6,21,0,0,0,0
2022,8,6,22,0,0,0,0
2022,8,6,23,0,0,0,0
2022,8,7,0,0,0,0,0
2022,8,7,1,0,0,0,0
2022,8,7,2,0,0,0,0
2022,8,7,3,0,0,0,0
2022,8,7,4,0,0,0,0
2022,8,7,5,0,16,27,246
2022,8,7,6,0,41,158,585
2022,8,7,7,0,56,321,742
2022,8,7,8,0,66,483,826
2022,8,7,9,0,74,630,878
2022,8,7,10,0,77,744,909
2022,8,7,11,0,80,820,926
2022,8,7,12,0,82,850,932
2022,8,7,13,0,82,829,923
2022,8,7,14,0,80,763,907
2022,8,7,15,0,75,655,881
2022,8,7,16,0,67,516,838
2022,8,7,17,0,57,356,764
2022,8,7,18,0,44,191,628
